fmun_cod;fmun;ano;mes;mes_ano;regiao;hom_doloso;lesao_corp_morte;latrocinio;hom_por_interv_policial;letalidade_violenta;tentat_hom;lesao_corp_dolosa;estupro;hom_culposo;lesao_corp_culposa;roubo_comercio;roubo_residencia;roubo_veiculo;roubo_carga;roubo_transeunte;roubo_em_coletivo;roubo_banco;roubo_cx_eletronico;roubo_celular;roubo_conducao_saque;roubo_apos_saque;roubo_bicicleta;outros_roubos;total_roubos;furto_veiculos;furto_transeunte;furto_coletivo;furto_celular;furto_bicicleta;outros_furtos;total_furtos;sequestro;extorsao;sequestro_relampago;estelionato;apreensao_drogas;posse_drogas;trafico_drogas;apreensao_drogas_sem_autor;recuperacao_veiculos;apf;aaapai;cmp;cmba;ameaca;pessoas_desaparecidas;encontro_cadaver;encontro_ossada;pol_militares_mortos_serv;pol_civis_mortos_serv;cvli;roubo_rua;registro_ocorrencias;fase 
3304524;Rio das Ostras;2016;8;2016m08;Interior;4;0;0;0;4;7;44;8;3;47;4;1;13;0;41;2;0;0;13;0;1;0;5;80;6;12;2;9;4;59;92;0;3;0;21;32;13;18;2;3;27;16;11;2;53;9;0;0;0;0;4;56;492;3
3304557;Rio de Janeiro;2016;8;2016m08;Capital;100;1;3;39;143;185;2129;140;52;1523;273;45;1265;403;3637;577;1;1;887;5;34;7;1693;8117;480;1668;791;1095;66;5281;10092;0;50;2;2134;749;422;243;92;921;1084;282;419;44;1882;201;13;0;0;0;104;5101;34926;3
3304607;Santa Maria Madalena;2016;8;2016m08;Interior;0;0;0;0;0;0;2;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;3;0;0;0;0;0;5;5;0;0;0;1;0;0;0;0;0;1;0;2;0;1;0;0;0;0;0;0;1;25;3
3304706;Santo Antônio de Pádua;2016;8;2016m08;Interior;0;0;0;0;0;3;7;0;2;17;0;0;1;0;1;0;0;0;0;0;0;0;1;3;5;1;0;2;3;14;25;0;0;0;7;14;7;7;0;1;5;1;3;0;16;0;0;0;0;0;0;1;119;3
3304755;São Francisco de Itabapoana;2016;8;2016m08;Interior;2;0;0;0;2;0;8;1;0;5;0;0;0;0;2;0;0;0;0;0;0;0;0;2;2;3;0;1;0;28;34;0;0;0;1;5;5;0;0;1;5;1;1;0;8;1;0;0;0;0;2;2;98;3
3304805;São Fidélis;2016;8;2016m08;Interior;2;0;0;0;2;1;7;0;4;2;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;4;2;15;21;0;0;0;5;8;6;1;1;1;9;2;4;0;10;0;0;0;4;0;2;0;87;3
3304904;São Gonçalo;2016;8;2016m08;Grande Niterói;28;0;1;3;32;17;272;23;6;193;73;2;362;56;1023;105;0;0;131;0;2;1;104;1860;108;125;26;37;6;298;599;0;5;3;140;49;12;35;3;220;115;35;32;3;285;22;4;0;1;0;29;1259;4104;3
3305000;São João da Barra;2016;8;2016m08;Interior;0;0;0;0;0;1;8;1;0;8;0;3;0;0;3;0;0;0;0;0;0;0;0;6;2;3;0;0;0;21;26;0;0;0;5;9;3;6;0;1;8;1;2;0;19;1;0;0;0;0;0;3;108;3
3305109;São João de Meriti;2016;8;2016m08;Baixada Fluminense;20;0;2;1;23;12;143;13;1;69;23;4;214;48;417;45;0;0;87;0;4;0;43;885;41;38;19;15;1;112;226;0;3;0;65;35;0;34;1;103;71;32;11;0;98;11;1;0;1;0;22;549;1883;3
3305133;São José de Ubá;2016;8;2016m08;Interior;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
3305158;São José do Vale do Rio Preto;2016;8;2016m08;Interior;0;0;0;0;0;0;9;1;0;4;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;5;6;0;0;0;0;4;4;0;0;0;0;0;1;0;11;0;0;0;0;0;0;0;44;3
3305208;São Pedro da Aldeia;2016;8;2016m08;Interior;4;0;0;0;4;4;29;1;1;18;3;1;3;0;11;2;0;0;3;0;0;0;2;25;4;1;0;4;1;30;40;0;1;0;13;26;13;10;3;2;8;6;3;1;26;0;1;0;0;0;4;16;250;3
3305307;São Sebastião do Alto;2016;8;2016m08;Interior;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;10;3
3305406;Sapucaia;2016;8;2016m08;Interior;0;0;0;0;0;0;6;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;8;0;0;0;1;10;8;2;0;1;6;2;1;0;8;0;1;0;0;0;0;0;62;3
3305505;Saquarema;2016;8;2016m08;Interior;1;0;0;0;1;6;23;1;4;17;2;1;6;1;13;0;0;0;2;0;0;0;1;26;5;5;0;2;1;59;72;0;0;0;3;13;6;7;0;6;12;1;5;0;23;2;1;0;0;0;1;15;259;3
3305554;Seropédica;2016;8;2016m08;Baixada Fluminense;5;0;0;0;5;1;31;1;1;22;2;0;16;7;20;2;0;0;1;0;0;0;4;52;2;2;1;4;0;18;27;0;0;0;5;11;5;6;0;10;18;3;42;2;25;3;1;0;0;0;5;23;292;3
3305604;Silva Jardim;2016;8;2016m08;Interior;0;0;0;0;0;0;3;2;0;3;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;1;2;7;11;0;0;0;0;0;0;0;0;1;0;0;2;2;5;2;0;0;0;0;0;1;44;3
3305703;Sumidouro;2016;8;2016m08;Interior;0;0;0;0;0;0;4;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;1;0;0;2;0;1;0;5;0;0;0;0;0;0;0;25;3
3305752;Tanguá;2016;8;2016m08;Interior;0;0;0;0;0;2;6;0;1;3;1;0;6;2;10;1;0;0;0;0;0;0;0;20;1;1;0;1;0;15;18;0;0;0;4;5;1;4;0;1;1;3;0;0;7;0;1;0;0;0;0;11;82;3
3305802;Teresópolis;2016;8;2016m08;Interior;1;0;0;0;1;2;80;6;2;55;0;0;1;0;16;0;0;0;0;0;0;0;2;19;5;24;4;6;1;55;95;0;0;0;28;32;12;22;1;5;37;5;44;3;106;5;2;0;0;0;1;16;620;3
3305901;Trajano de Moraes;2016;8;2016m08;Interior;0;0;0;0;0;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;5;0;0;0;0;1;0;1;0;0;2;0;1;0;2;0;0;0;0;0;0;0;24;3
3306008;Três Rios;2016;8;2016m08;Interior;1;0;0;0;1;0;43;6;3;16;2;0;0;2;5;0;0;0;2;0;0;0;4;15;8;4;0;2;0;68;82;0;1;0;11;38;24;15;0;3;35;1;16;0;67;3;0;0;0;0;1;7;392;3
3306107;Valença;2016;8;2016m08;Interior;1;0;0;0;1;0;24;3;0;4;1;0;0;1;2;0;0;0;0;0;0;0;3;7;1;0;0;3;0;15;19;0;0;0;4;22;6;13;3;1;25;4;5;0;22;0;0;0;0;0;1;2;143;3
3306156;Varre-Sai;2016;8;2016m08;Interior;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
3306206;Vassouras;2016;8;2016m08;Interior;1;0;0;0;1;2;14;0;0;4;2;0;1;0;2;0;0;0;2;0;0;0;0;7;3;2;0;3;0;11;19;0;0;0;4;7;3;4;0;2;9;0;6;1;19;2;0;0;0;0;1;4;120;3
3306305;Volta Redonda;2016;8;2016m08;Interior;6;0;0;1;7;14;74;4;2;21;12;0;0;4;17;0;0;0;11;1;0;0;1;46;25;14;0;11;3;99;152;0;1;0;36;50;12;36;4;8;76;15;27;12;89;3;0;0;0;0;6;28;674;3
3300100;Angra dos Reis;2016;9;2016m09;Interior;7;0;0;0;7;5;54;7;3;13;10;0;3;1;19;3;0;0;4;0;0;0;5;44;16;5;1;4;1;41;69;0;1;0;14;30;9;19;2;9;29;5;7;1;43;8;2;0;0;0;7;26;421;3
3300159;Aperibé;2016;9;2016m09;Interior;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
3300209;Araruama;2016;9;2016m09;Interior;12;0;1;0;13;1;51;5;2;28;8;4;8;2;22;0;0;0;9;0;0;1;6;60;7;5;2;9;6;67;96;0;0;0;6;30;12;13;8;14;24;3;18;0;42;2;0;0;0;0;13;31;418;3
3300225;Areal;2016;9;2016m09;Interior;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
3300233;Armação dos Búzios;2016;9;2016m09;Interior;3;0;0;0;3;3;12;1;0;8;1;1;1;0;7;1;0;0;1;0;0;0;4;14;5;0;1;2;0;29;39;0;0;0;9;8;3;4;1;2;14;0;2;0;9;2;0;0;0;0;3;9;183;3
3300258;Arraial do Cabo;2016;9;2016m09;Interior;1;0;0;0;1;0;21;0;0;5;1;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;1;4;1;18;27;0;1;0;1;28;21;7;0;2;10;1;3;0;31;0;0;0;0;0;1;0;143;3
3300308;Barra do Piraí;2016;9;2016m09;Interior;1;0;0;1;2;0;38;2;0;7;0;0;0;0;2;0;0;0;0;0;0;0;0;2;1;3;0;3;3;21;31;0;0;0;4;24;9;12;4;1;11;3;7;0;48;1;1;0;0;0;1;2;192;3
3300407;Barra Mansa;2016;9;2016m09;Interior;2;0;0;0;2;5;54;0;3;16;3;0;1;2;12;1;0;0;1;0;1;0;1;22;21;17;2;7;1;57;105;0;0;0;17;26;5;19;2;11;42;3;9;1;65;4;0;0;0;0;2;14;432;3
3300456;Belford Roxo;2016;9;2016m09;Baixada Fluminense;21;0;1;8;30;9;136;8;4;34;11;0;120;24;242;30;0;0;29;0;2;0;35;493;29;20;7;7;0;78;141;0;0;0;29;27;3;25;0;111;64;29;34;1;98;20;1;0;0;0;22;301;1317;3
3300506;Bom Jardim;2016;9;2016m09;Interior;0;0;0;0;0;0;14;1;0;2;0;0;0;0;0;0;0;0;2;0;0;0;0;2;0;1;0;0;0;2;3;0;0;0;3;3;1;1;1;0;1;0;2;0;6;1;0;0;0;0;0;2;55;3
3300605;Bom Jesus do Itabapoana;2016;9;2016m09;Interior;0;0;0;0;0;1;25;2;0;7;0;0;3;0;1;0;0;0;0;0;0;0;1;5;2;1;1;6;3;18;31;0;1;0;0;19;13;5;1;1;7;0;3;0;31;0;0;0;0;0;0;1;176;3
3300704;Cabo Frio;2016;9;2016m09;Interior;11;0;0;0;11;4;77;5;1;28;4;0;7;2;40;2;0;0;8;0;0;1;7;70;13;20;2;18;1;93;148;0;1;0;25;50;10;38;3;17;46;15;17;0;87;5;1;1;0;0;11;50;669;3
3300803;Cachoeiras de Macacu;2016;9;2016m09;Interior;0;0;0;0;0;0;25;3;1;11;2;1;2;0;7;0;0;0;0;0;0;0;0;12;1;1;0;4;0;29;35;0;1;0;8;14;4;9;2;3;19;1;2;0;30;0;0;0;0;0;0;7;174;3
3300902;Cambuci;2016;9;2016m09;Interior;0;0;0;0;0;1;13;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1;0;6;9;0;0;0;0;4;4;0;0;0;2;0;1;0;13;0;0;0;0;0;0;0;71;3
3300936;Carapebus;2016;9;2016m09;Interior;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
3300951;Comendador Levy Gasparian;2016;9;2016m09;Interior;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
3301009;Campos dos Goytacazes;2016;9;2016m09;Interior;24;0;0;0;24;24;86;14;6;49;16;2;14;6;92;8;0;0;18;0;1;1;24;182;36;43;19;13;8;127;246;0;7;0;38;88;13;64;11;28;140;41;27;7;100;2;3;0;0;0;24;118;1166;3
3301108;Cantagalo;2016;9;2016m09;Interior;0;0;0;0;0;0;6;2;0;0;1;1;1;0;1;0;0;0;0;0;0;0;0;4;0;0;0;0;0;5;5;0;0;0;1;9;4;5;0;0;5;0;3;0;9;0;0;0;0;0;0;1;53;3
3301157;Cardoso Moreira;2016;9;2016m09;Interior;1;0;0;0;1;6;9;3;0;2;0;0;1;1;0;0;0;0;0;0;0;0;0;2;2;0;0;3;0;4;9;0;0;0;1;7;4;3;0;2;8;0;2;1;23;1;0;0;0;0;1;0;109;3
3301207;Carmo;2016;9;2016m09;Interior;0;0;0;0;0;0;19;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3;4;0;0;0;0;2;2;0;0;1;1;0;0;0;20;2;0;0;0;0;0;0;72;3
3301306;Casimiro de Abreu;2016;9;2016m09;Interior;2;0;0;0;2;1;17;1;3;5;1;0;5;0;3;1;1;0;0;0;0;0;3;14;1;0;0;1;0;7;9;0;1;0;5;30;28;1;1;2;3;0;4;0;26;1;0;0;0;0;2;4;127;3
3301405;Conceição de Macabu;2016;9;2016m09;Interior;3;0;0;0;3;2;10;0;0;2;0;1;1;2;0;0;0;0;1;0;0;0;0;5;0;0;0;1;1;5;7;0;0;0;2;1;1;0;0;1;1;0;0;0;9;0;0;0;0;0;3;1;48;3
3301504;Cordeiro;2016;9;2016m09;Interior;1;0;0;0;1;0;16;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;4;0;7;12;0;0;0;1;2;0;2;0;0;5;0;0;0;12;0;0;0;0;0;1;0;60;3
3301603;Duas Barras;2016;9;2016m09;Interior;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;2;4;0;0;0;0;0;0;0;0;1;0;0;0;1;4;0;0;0;0;0;0;0;20;3
3301702;Duque de Caxias;2016;9;2016m09;Baixada Fluminense;40;0;3;4;47;29;260;22;9;103;27;2;305;94;595;173;0;0;101;0;1;1;89;1389;59;91;15;41;5;214;424;0;3;0;103;58;12;45;1;207;116;32;46;1;235;32;1;0;0;0;43;869;3371;3
3301801;Engenheiro Paulo de Frontin;2016;9;2016m09;Interior;0;0;0;0;0;0;5;3;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;5;6;0;0;0;1;7;6;1;0;0;0;0;2;0;8;0;0;0;0;0;0;0;47;3
3301850;Guapimirim;2016;9;2016m09;Baixada Fluminense;1;0;0;0;1;2;26;1;4;10;1;0;10;3;11;0;0;0;3;0;0;0;0;28;1;1;0;1;3;17;23;0;1;0;5;3;0;3;0;1;6;2;10;0;31;1;0;0;0;0;1;14;189;3
3301876;Iguaba Grande;2016;9;2016m09;Interior;0;0;0;0;0;0;3;1;3;7;3;0;2;0;4;0;0;0;0;0;0;0;2;11;6;1;0;0;1;18;26;0;0;0;1;7;4;1;2;3;6;0;3;0;13;0;0;0;0;0;0;4;112;3
3301900;Itaboraí;2016;9;2016m09;Interior;9;0;0;0;9;4;64;5;4;35;21;3;67;5;133;22;0;0;18;0;2;0;13;284;11;13;3;10;1;82;120;0;0;0;29;47;1;45;1;51;66;25;13;1;63;5;0;0;0;0;9;173;817;3
3302007;Itaguaí;2016;9;2016m09;Baixada Fluminense;7;0;0;0;7;6;39;4;1;15;8;1;27;2;31;13;0;0;16;0;1;0;38;137;9;7;2;3;0;55;76;0;0;0;14;11;1;9;1;33;16;4;8;0;42;7;0;0;0;0;7;60;451;3
3302056;Italva;2016;9;2016m09;Interior;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
3302106;Itaocara;2016;9;2016m09;Interior;0;0;0;0;0;0;15;0;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;2;0;6;10;0;0;0;2;14;10;3;2;1;10;0;0;1;10;0;0;0;0;0;0;0;87;3
3302205;Itaperuna;2016;9;2016m09;Interior;0;0;0;0;0;2;60;3;1;12;0;0;2;2;1;0;0;0;2;0;0;0;0;7;10;0;0;12;5;38;65;0;0;0;9;41;30;16;0;2;21;4;6;2;57;2;0;1;0;0;0;3;327;3
3302254;Itatiaia;2016;9;2016m09;Interior;0;0;0;0;0;1;27;2;2;6;1;2;0;0;1;1;0;0;0;0;0;0;2;8;1;0;0;4;0;13;17;0;0;0;1;8;5;3;0;0;5;2;7;0;27;0;0;0;0;0;0;2;99;3
3302270;Japeri;2016;9;2016m09;Baixada Fluminense;6;0;0;0;6;5;33;2;2;22;7;0;14;2;30;7;0;0;3;0;0;0;7;70;7;4;1;3;0;8;23;0;0;0;9;14;3;10;1;8;10;7;45;0;35;5;0;0;0;0;6;40;322;3
3302304;Laje do Muriaé;2016;9;2016m09;Interior;0;0;0;0;0;0;7;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;2;0;6;9;0;0;0;0;1;1;0;0;0;0;0;0;0;7;0;0;0;0;0;0;1;28;3
3302403;Macaé;2016;9;2016m09;Interior;3;0;0;1;4;3;66;11;2;51;6;0;19;4;52;5;0;0;53;0;0;0;7;146;14;22;3;26;0;104;169;0;3;0;29;35;9;20;6;13;42;14;8;2;87;4;0;0;0;0;3;110;789;3
3302452;Macuco;2016;9;2016m09;Interior;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
3302502;Magé;2016;9;2016m09;Baixada Fluminense;10;0;0;0;10;2;124;10;0;48;8;1;22;7;65;11;0;0;22;0;0;1;13;150;9;17;3;20;5;65;119;0;3;0;6;16;2;14;0;13;36;10;10;2;90;3;0;0;0;0;10;98;670;3
3302601;Mangaratiba;2016;9;2016m09;Interior;2;0;1;0;3;5;14;5;0;5;0;1;7;0;3;0;0;0;1;0;0;0;1;13;7;0;1;3;0;26;37;0;0;0;1;6;1;3;2;3;11;5;0;0;18;0;1;0;0;0;3;4;148;3
3302700;Maricá;2016;9;2016m09;Grande Niterói;3;0;0;1;4;4;54;5;5;56;6;3;12;1;39;1;0;0;12;0;0;0;10;84;16;11;1;12;2;87;129;0;0;0;24;12;4;7;1;6;13;2;6;1;73;10;0;0;0;0;3;52;584;3
3302809;Mendes;2016;9;2016m09;Interior;0;0;0;0;0;0;6;1;0;5;0;1;0;0;1;0;0;0;1;0;0;0;0;3;1;0;0;0;0;5;6;0;0;0;0;6;4;2;0;0;2;1;2;0;9;0;0;0;0;0;0;2;48;3
3302858;Mesquita;2016;9;2016m09;Baixada Fluminense;7;0;0;1;8;4;54;5;0;20;7;2;70;10;175;31;0;0;28;0;0;0;12;335;26;51;5;10;1;48;141;0;1;0;20;24;2;22;2;44;48;14;60;0;55;4;0;0;0;0;7;234;865;3
3302908;Miguel Pereira;2016;9;2016m09;Interior;0;0;0;0;0;1;22;8;2;20;1;1;0;0;2;0;0;0;1;0;0;0;0;5;8;0;0;5;0;17;30;0;0;0;4;13;11;2;0;3;5;0;4;0;13;2;0;0;0;0;0;3;180;3
3303005;Miracema;2016;9;2016m09;Interior;0;0;0;0;0;0;10;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;3;4;0;0;0;1;13;9;1;3;0;1;3;4;0;11;0;0;0;0;0;0;0;76;3
3303104;Natividade;2016;9;2016m09;Interior;0;0;0;0;0;0;9;0;1;3;1;1;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;2;0;4;8;0;0;0;3;3;3;0;0;0;2;0;0;0;5;0;0;0;0;0;0;0;55;3
3303203;Nilópolis;2016;9;2016m09;Baixada Fluminense;1;0;1;0;2;5;49;6;1;18;10;1;110;13;190;3;0;0;40;0;1;0;27;395;16;20;6;13;2;50;107;0;1;0;29;9;3;6;1;29;22;9;5;0;46;6;0;0;0;0;2;233;804;3
3303302;Niterói;2016;9;2016m09;Grande Niterói;10;0;1;5;16;12;176;14;2;124;35;5;126;3;371;37;0;0;82;0;4;3;40;706;72;116;17;67;17;241;530;0;10;0;140;48;11;36;2;105;107;46;51;14;149;10;2;0;0;0;11;490;2411;3
3303401;Nova Friburgo;2016;9;2016m09;Interior;2;0;0;0;2;1;89;3;1;20;2;2;1;0;9;0;0;0;0;0;0;0;1;15;9;8;1;13;0;56;87;0;5;0;23;33;16;15;2;7;18;9;5;1;96;4;2;0;0;0;2;9;517;3
3303500;Nova Iguaçu;2016;9;2016m09;Baixada Fluminense;23;0;4;5;32;20;296;25;10;135;33;1;240;58;528;116;0;0;132;0;5;0;137;1250;51;69;14;37;3;266;440;0;5;0;99;51;5;44;4;90;92;34;50;0;264;18;0;0;0;0;27;776;3147;3
3303609;Paracambi;2016;9;2016m09;Baixada Fluminense;2;0;0;0;2;5;25;0;0;6;2;0;0;2;4;0;0;0;2;0;0;0;2;12;2;1;0;3;0;16;22;0;0;0;11;18;6;6;6;4;6;2;23;0;18;0;0;0;0;0;2;6;174;3
3303708;Paraíba do Sul;2016;9;2016m09;Interior;1;0;0;0;1;2;20;4;0;2;0;0;0;0;0;0;0;0;0;0;0;0;1;1;3;0;0;3;1;14;21;0;1;0;1;23;12;7;4;1;18;3;4;0;21;0;2;0;0;0;1;0;116;3
3303807;Paraty;2016;9;2016m09;Interior;6;0;0;0;6;5;20;8;0;2;5;0;2;0;4;1;0;0;0;0;0;0;2;15;7;2;0;1;1;34;44;0;0;0;7;5;4;1;0;2;8;2;8;0;13;1;0;0;0;0;6;5;201;3
3303856;Paty do Alferes;2016;9;2016m09;Interior;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
3303906;Petrópolis;2016;9;2016m09;Interior;3;0;0;1;4;4;105;11;3;33;7;2;5;1;9;0;0;0;5;0;0;0;1;30;12;14;4;29;1;97;157;0;1;0;31;34;7;21;6;10;43;5;41;0;107;4;0;0;0;0;3;14;752;3
3303955;Pinheiral;2016;9;2016m09;Interior;1;0;0;0;1;3;7;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;3;0;13;16;0;0;0;1;4;3;1;0;0;2;0;1;0;10;0;0;0;0;0;1;1;73;3
3304003;Piraí;2016;9;2016m09;Interior;0;0;0;0;0;0;13;0;1;9;0;0;0;4;0;0;0;0;0;0;0;0;2;6;0;0;0;1;0;12;13;0;1;0;0;12;8;4;0;0;7;0;8;0;12;0;0;0;0;0;0;0;101;3
3304102;Porciúncula;2016;9;2016m09;Interior;0;0;0;0;0;0;7;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;19;22;0;0;0;0;2;1;1;0;1;1;0;1;0;17;0;0;0;0;0;0;0;71;3
3304110;Porto Real;2016;9;2016m09;Interior;1;0;0;0;1;1;18;0;0;3;1;0;1;0;3;0;0;1;0;0;0;0;1;7;1;2;0;4;0;19;26;0;0;0;1;2;0;2;0;2;7;2;5;0;10;0;0;0;0;0;1;3;93;3
3304128;Quatis;2016;9;2016m09;Interior;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
3304144;Queimados;2016;9;2016m09;Baixada Fluminense;23;0;2;1;26;20;59;2;0;29;8;1;22;24;80;19;0;0;20;0;1;0;19;194;19;17;11;8;0;84;139;0;4;0;22;15;2;12;2;15;19;12;50;1;81;14;1;0;0;0;25;119;792;3
3304151;Quissamã;2016;9;2016m09;Interior;0;0;0;0;0;0;16;0;3;2;0;0;1;1;1;0;0;0;0;0;0;0;1;4;4;1;0;0;0;14;19;0;0;0;2;2;0;2;0;2;4;0;4;0;15;0;0;0;0;0;0;1;80;3
3304201;Resende;2016;9;2016m09;Interior;3;1;0;0;4;1;60;1;4;19;4;3;2;0;8;2;0;0;3;0;0;0;4;26;3;9;1;22;4;51;90;0;2;0;15;25;9;14;3;3;27;16;8;1;87;3;0;0;0;0;4;13;432;3
3304300;Rio Bonito;2016;9;2016m09;Interior;0;0;0;0;0;1;20;0;2;10;0;0;4;1;2;0;0;0;2;0;0;0;3;12;8;0;1;0;0;22;31;0;0;0;8;13;2;10;1;5;10;1;3;0;12;1;0;0;0;0;0;4;135;3
3304409;Rio Claro;2016;9;2016m09;Interior;0;0;0;0;0;1;2;1;0;4;0;0;0;1;0;0;0;0;0;0;0;0;1;2;1;0;0;1;0;3;5;0;0;0;0;2;1;1;0;1;1;0;0;0;8;0;0;0;0;0;0;0;55;3
3304508;Rio das Flores;2016;9;2016m09;Interior;0;0;0;0;0;0;7;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;0;0;0;2;1;1;0;0;0;2;0;0;0;8;0;0;0;0;0;0;0;27;3
3304524;Rio das Ostras;2016;9;2016m09;Interior;10;0;0;2;12;5;52;3;0;42;7;1;13;2;53;0;1;0;22;0;0;0;5;104;7;17;1;7;1;76;109;0;4;0;25;27;6;21;0;8;35;7;14;0;53;7;1;0;0;0;10;75;554;3
3304557;Rio de Janeiro;2016;9;2016m09;Capital;103;2;1;50;156;166;2160;143;37;1384;297;41;1511;497;3642;676;0;2;882;2;45;12;1169;8571;531;1290;732;986;96;4347;8187;1;58;3;1853;679;397;225;65;1041;988;313;348;46;1975;215;15;1;1;0;106;5200;32329;3
3304607;Santa Maria Madalena;2016;9;2016m09;Interior;0;0;0;0;0;0;3;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;3;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;25;3
3304706;Santo Antônio de Pádua;2016;9;2016m09;Interior;1;0;0;0;1;3;21;1;1;11;0;0;0;1;2;0;0;0;0;0;0;0;1;3;1;2;0;4;1;18;27;0;0;0;4;16;8;7;1;1;14;4;5;0;25;1;0;0;0;0;1;2;145;3
3304755;São Francisco de Itabapoana;2016;9;2016m09;Interior;4;0;0;0;4;3;10;0;0;6;0;1;0;0;0;0;0;0;0;0;0;0;0;1;5;1;0;1;0;18;25;0;0;0;1;5;3;2;0;2;3;1;1;0;10;0;0;0;0;0;4;0;86;3
3304805;São Fidélis;2016;9;2016m09;Interior;0;0;0;0;0;2;9;0;0;2;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;3;5;11;19;0;1;0;4;3;3;0;0;2;1;0;3;0;13;0;0;0;0;0;0;1;77;3
3304904;São Gonçalo;2016;9;2016m09;Grande Niterói;19;0;0;5;24;28;273;18;7;130;64;10;432;50;1052;70;0;1;164;0;1;1;121;1964;96;99;24;33;5;275;534;0;7;0;132;58;8;45;5;267;123;44;52;1;249;22;4;0;0;0;19;1286;4210;3
3305000;São João da Barra;2016;9;2016m09;Interior;1;0;0;0;1;0;23;3;0;7;3;4;1;0;5;1;0;0;0;0;0;0;3;16;0;0;2;0;0;25;28;0;0;0;4;4;3;2;0;2;11;0;1;0;17;2;0;0;0;0;1;6;117;3
